,glob_loss,glob_acc,local_loss,local_acc
0,2.332310652732849,10.47,"[2.327892780303955, 2.3235785961151123, 2.328977584838867, 2.3332738876342773, 2.3315794467926025, 2.3269622325897217, 2.327624797821045, 2.3369011878967285, 2.3382985591888428, 2.348017454147339]","[10.5, 10.4, 12.5, 11.7, 9.5, 10.1, 11.6, 10.3, 9.1, 9.0]"
1,1.6648991227149965,39.919999999999995,"[1.6808277368545532, 1.6678632497787476, 1.6669470071792603, 1.6416298151016235, 1.6538342237472534, 1.678344964981079, 1.6744340658187866, 1.6649045944213867, 1.6792141199111938, 1.640991449356079]","[39.8, 39.1, 38.2, 40.8, 40.8, 39.9, 40.4, 41.9, 38.3, 40.0]"
2,1.4511255741119384,45.46,"[1.457600474357605, 1.4482924938201904, 1.449088454246521, 1.4348835945129395, 1.441368579864502, 1.4644291400909424, 1.453744649887085, 1.4560842514038086, 1.4607139825820923, 1.4450501203536987]","[44.5, 44.1, 46.7, 48.4, 46.2, 45.7, 44.0, 46.8, 43.9, 44.3]"
3,1.3251520395278928,48.830000000000005,"[1.3374913930892944, 1.327696681022644, 1.3201671838760376, 1.3075255155563354, 1.3204529285430908, 1.332546591758728, 1.3258535861968994, 1.3357486724853516, 1.3290598392486572, 1.314978003501892]","[48.8, 48.7, 50.5, 50.5, 50.0, 48.4, 46.9, 49.9, 47.2, 47.4]"
4,1.213776481151581,50.87000000000001,"[1.2213772535324097, 1.2188419103622437, 1.204026460647583, 1.197563886642456, 1.2181473970413208, 1.2226003408432007, 1.2032850980758667, 1.2223114967346191, 1.219542384147644, 1.2100685834884644]","[50.1, 50.5, 51.5, 53.4, 51.9, 50.8, 49.2, 52.1, 49.6, 49.6]"
5,1.1163226008415221,52.52,"[1.1275357007980347, 1.1187751293182373, 1.1074542999267578, 1.0981087684631348, 1.1195887327194214, 1.1272335052490234, 1.1006603240966797, 1.1289292573928833, 1.1212495565414429, 1.113690733909607]","[52.4, 52.4, 53.2, 55.3, 53.2, 53.3, 50.5, 53.5, 49.9, 51.5]"
6,1.0162065565586091,53.85000000000001,"[1.0204886198043823, 1.0221731662750244, 1.0146687030792236, 0.9986352920532227, 1.027624487876892, 1.0177092552185059, 0.9884626269340515, 1.0316956043243408, 1.0235668420791626, 1.0170409679412842]","[53.8, 53.8, 54.9, 57.1, 54.4, 54.0, 52.1, 55.6, 50.6, 52.2]"
7,0.9104593932628633,54.5,"[0.9197630286216736, 0.9095665812492371, 0.9104573130607605, 0.9002200961112976, 0.9221172332763672, 0.9153887033462524, 0.8815469741821289, 0.9209718704223633, 0.9132920503616333, 0.9112700819969177]","[54.7, 54.4, 54.9, 58.2, 56.2, 54.6, 51.9, 56.4, 50.6, 53.1]"
8,0.8049134492874147,55.190000000000005,"[0.8118106126785278, 0.8051304221153259, 0.8096587061882019, 0.7795764803886414, 0.8234028220176697, 0.8088889122009277, 0.7783119082450867, 0.8211784362792969, 0.8032304644584656, 0.807945728302002]","[54.4, 56.4, 54.3, 58.1, 56.7, 55.0, 52.8, 58.1, 52.2, 53.9]"
9,0.6978110551834107,55.940000000000005,"[0.7126792073249817, 0.6940712332725525, 0.7011730074882507, 0.6775426268577576, 0.7220670580863953, 0.6953238248825073, 0.6675917506217957, 0.7147159576416016, 0.6968938112258911, 0.696052074432373]","[55.4, 55.9, 55.2, 58.6, 58.0, 56.9, 54.2, 57.9, 52.8, 54.5]"
