,glob_loss,glob_acc,local_loss,local_acc
0,2.3568344213485717,9.602685000000001,"[2.8972127437591553, 1.9797252416610718, 2.356055974960327, 2.590076446533203, 2.5722079277038574, 1.8177804946899414, 2.225342035293579, 2.303601026535034, 2.4974770545959473, 2.2939889430999756]","[0.0, 18.4, 0.0, 0.0, 0.0, 78.9, 0.9, 0.3, 0.0, 0.1]"
1,2.291841724860668,13.854170000000002,"[2.4891395568847656, 2.2151784896850586, 2.4957997798919678, 2.351364850997925, 2.171146869659424, 2.172428846359253, 2.2722020149230957, 2.254376173019409, 2.3238296508789062, 2.167785167694092]","[0.0, 17.2, 0.3, 0.6, 12.5, 37.1, 8.8, 21.3, 1.1, 40.4]"
2,2.2904236550927166,13.140284999999999,"[2.1750283241271973, 2.288954019546509, 2.4787659645080566, 2.374521493911743, 2.1819510459899902, 2.294609546661377, 2.3634049892425537, 2.3785979747772217, 2.289194345474243, 2.0893304347991943]","[11.0, 3.5, 0.0, 0.3, 16.7, 10.3, 0.6, 21.2, 1.4, 65.5]"
3,2.3170400865554814,13.066164999999998,"[2.264375686645508, 2.3200364112854004, 2.4885973930358887, 2.4067656993865967, 2.2152984142303467, 2.3150365352630615, 2.3469889163970947, 2.406811475753784, 2.2778432369232178, 2.1363630294799805]","[3.9, 2.1, 0.0, 0.5, 10.3, 12.8, 0.8, 46.5, 0.5, 53.3]"
4,2.317981372153759,11.578965,"[2.2339229583740234, 2.303849458694458, 2.467989444732666, 2.4362752437591553, 2.192465305328369, 2.379441976547241, 2.3577513694763184, 2.527348041534424, 2.217325210571289, 2.077265501022339]","[1.6, 3.6, 0.0, 0.0, 7.5, 18.4, 0.2, 17.2, 4.7, 62.3]"
5,2.282860226476193,14.403935,"[2.209940195083618, 2.297741174697876, 2.421692371368408, 2.3303675651550293, 2.2107064723968506, 2.3048009872436523, 2.303100347518921, 2.410337209701538, 2.182063579559326, 2.1659111976623535]","[3.4, 1.4, 0.1, 0.4, 13.1, 48.0, 3.6, 7.9, 13.9, 52.8]"
6,2.265586348390579,14.086855,"[2.1680097579956055, 2.286513090133667, 2.4182257652282715, 2.3955371379852295, 2.1335771083831787, 2.331754446029663, 2.3452303409576416, 2.425676107406616, 2.1764590740203857, 1.9893362522125244]","[6.6, 0.9, 0.0, 0.0, 19.3, 16.4, 1.0, 0.0, 18.7, 76.8]"
7,2.2621563398361206,18.36082,"[2.1792027950286865, 2.251695394515991, 2.4031946659088135, 2.36360239982605, 2.2041594982147217, 2.25813364982605, 2.3425991535186768, 2.399148464202881, 2.1492838859558105, 2.079407215118408]","[3.2, 1.7, 0.0, 0.1, 41.9, 17.1, 11.7, 0.0, 46.6, 60.2]"
8,2.2618002432942395,14.0577,"[2.143594264984131, 2.3341996669769287, 2.3909242153167725, 2.3978772163391113, 2.1203153133392334, 2.2865185737609863, 2.324467420578003, 2.455209493637085, 2.173767566680908, 2.004920482635498]","[6.1, 0.0, 0.0, 0.0, 27.8, 0.5, 1.8, 0.0, 27.8, 74.8]"
9,2.2606175614476203,17.723145,"[2.143540382385254, 2.2648239135742188, 2.3519434928894043, 2.3489511013031006, 2.167738676071167, 2.3063976764678955, 2.3690383434295654, 2.4750683307647705, 2.183839797973633, 2.008981704711914]","[8.8, 0.0, 0.0, 0.1, 56.4, 0.3, 0.3, 0.0, 38.9, 70.2]"
