,glob_loss,glob_acc,local_loss,local_acc
0,2.3468643188476563,9.42,"[2.3432776927948, 2.3445091247558594, 2.3333041667938232, 2.353757619857788, 2.3523659706115723, 2.350740671157837, 2.3421709537506104, 2.3533308506011963, 2.3479230403900146, 2.3472630977630615]","[10.4, 10.1, 9.9, 9.0, 8.8, 9.7, 9.9, 8.5, 9.3, 8.6]"
1,1.6705651402473451,38.940000000000005,"[1.677610993385315, 1.6704939603805542, 1.6725778579711914, 1.650904893875122, 1.6574976444244385, 1.6784610748291016, 1.6776045560836792, 1.6699386835098267, 1.6895936727523804, 1.6609680652618408]","[38.5, 38.1, 40.6, 41.6, 39.5, 37.6, 38.7, 39.5, 36.8, 38.5]"
2,1.4222619175910949,46.31000000000001,"[1.4259744882583618, 1.4223148822784424, 1.4184436798095703, 1.4011270999908447, 1.418694019317627, 1.4248075485229492, 1.4194507598876953, 1.4326326847076416, 1.4399319887161255, 1.419242024421692]","[46.1, 46.8, 46.3, 49.2, 47.1, 44.2, 44.0, 48.2, 44.5, 46.7]"
3,1.309259307384491,49.02000000000001,"[1.3183088302612305, 1.3113330602645874, 1.3041715621948242, 1.2982423305511475, 1.311753273010254, 1.3053058385849, 1.2969980239868164, 1.3183692693710327, 1.3202263116836548, 1.3078845739364624]","[48.7, 48.4, 49.7, 52.0, 50.5, 48.4, 46.4, 50.6, 47.1, 48.4]"
4,1.2008462071418762,51.09,"[1.2028379440307617, 1.199508547782898, 1.197279930114746, 1.1897878646850586, 1.2046775817871094, 1.206761360168457, 1.1829941272735596, 1.2053682804107666, 1.213271975517273, 1.2059744596481323]","[51.3, 50.9, 50.7, 52.8, 54.0, 49.7, 50.3, 52.0, 49.4, 49.8]"
5,1.0988258719444275,53.400000000000006,"[1.0989872217178345, 1.0956321954727173, 1.0892611742019653, 1.0879075527191162, 1.1066731214523315, 1.1015933752059937, 1.0791548490524292, 1.105699896812439, 1.1179863214492798, 1.1053630113601685]","[52.5, 52.2, 54.5, 55.2, 54.6, 53.0, 53.3, 54.6, 51.4, 52.7]"
6,1.0015230059623719,55.22,"[0.9971264004707336, 1.0009326934814453, 0.9936119318008423, 0.9845728874206543, 1.0147579908370972, 1.0062298774719238, 0.979076087474823, 1.0171233415603638, 1.0137590169906616, 1.0080398321151733]","[56.1, 54.0, 54.7, 55.8, 56.5, 56.2, 54.7, 57.3, 52.8, 54.1]"
7,0.9069685816764832,56.040000000000006,"[0.9001456499099731, 0.8967726826667786, 0.8980771899223328, 0.9005823135375977, 0.9177794456481934, 0.9035940170288086, 0.8838990330696106, 0.924000084400177, 0.9280009269714355, 0.9168344736099243]","[57.3, 56.4, 55.4, 56.9, 56.6, 55.8, 56.2, 57.6, 53.7, 54.5]"
8,0.812701052427292,56.55000000000001,"[0.7996093034744263, 0.8026625514030457, 0.810856819152832, 0.797191321849823, 0.8291303515434265, 0.8127189874649048, 0.7922746539115906, 0.8282275199890137, 0.833404541015625, 0.8209344744682312]","[57.3, 56.3, 56.0, 58.2, 57.6, 56.1, 56.3, 57.7, 55.6, 54.4]"
9,0.7123115062713624,57.11,"[0.6988455057144165, 0.702933132648468, 0.7092037796974182, 0.7015336751937866, 0.720372200012207, 0.7122692465782166, 0.6878148317337036, 0.7283282279968262, 0.7385425567626953, 0.723271906375885]","[58.2, 57.4, 55.9, 58.8, 58.2, 56.8, 57.1, 58.1, 54.4, 56.2]"
10,0.620823758840561,57.6,"[0.5921310782432556, 0.6186901926994324, 0.6151275038719177, 0.6104915738105774, 0.6308977007865906, 0.6243447661399841, 0.6033481955528259, 0.639765202999115, 0.6389017105102539, 0.6345396637916565]","[58.4, 57.2, 56.2, 58.7, 58.9, 57.1, 57.9, 59.4, 55.7, 56.5]"
11,0.5319871127605439,57.27,"[0.511025071144104, 0.5246298313140869, 0.5286418199539185, 0.526547908782959, 0.5496038794517517, 0.5282908082008362, 0.5118576288223267, 0.5487834811210632, 0.5499288439750671, 0.540561854839325]","[59.0, 57.6, 56.3, 58.4, 58.3, 56.4, 57.3, 58.4, 55.9, 55.1]"
12,0.4486295461654663,56.96000000000001,"[0.4291970431804657, 0.4330163598060608, 0.44582054018974304, 0.4440123736858368, 0.46170732378959656, 0.44976621866226196, 0.4265955090522766, 0.4709326922893524, 0.47256699204444885, 0.45268040895462036]","[57.7, 57.2, 57.2, 57.8, 57.5, 56.1, 57.4, 58.2, 56.4, 54.1]"
13,0.381282103061676,57.08000000000001,"[0.35768476128578186, 0.3683655261993408, 0.38134193420410156, 0.3801608681678772, 0.4027274250984192, 0.38268759846687317, 0.3607071042060852, 0.39530321955680847, 0.39972278475761414, 0.38411980867385864]","[58.3, 57.2, 55.8, 58.6, 57.1, 57.6, 57.8, 58.0, 56.2, 54.2]"
14,0.30718576312065127,57.46000000000001,"[0.285923570394516, 0.2895941436290741, 0.30771782994270325, 0.30575260519981384, 0.3177696168422699, 0.3158944845199585, 0.2891746461391449, 0.32461410760879517, 0.3295687735080719, 0.3058478534221649]","[58.9, 58.4, 57.2, 59.3, 57.1, 56.5, 57.7, 58.8, 56.0, 54.7]"
15,0.24567986726760863,57.37,"[0.22251787781715393, 0.2265528291463852, 0.24341800808906555, 0.24272386729717255, 0.25745806097984314, 0.24352732300758362, 0.23883529007434845, 0.2698090970516205, 0.2695736885070801, 0.24238263070583344]","[59.0, 57.1, 56.5, 59.7, 58.4, 55.7, 58.3, 59.4, 55.0, 54.6]"
