,glob_loss,glob_acc,local_loss,local_acc
0,2.4478835821151734,9.73,"[2.4326913356781006, 2.446470022201538, 2.43239164352417, 2.448151111602783, 2.4611566066741943, 2.4507484436035156, 2.442073345184326, 2.456672430038452, 2.449495792388916, 2.4589850902557373]","[10.2, 9.7, 11.3, 9.4, 9.4, 8.8, 9.7, 10.4, 9.1, 9.3]"
1,1.6748723149299625,38.48,"[1.667798638343811, 1.6598433256149292, 1.6678012609481812, 1.6364593505859375, 1.681581735610962, 1.680771827697754, 1.69517982006073, 1.6872854232788086, 1.7020132541656494, 1.6699885129928589]","[38.8, 39.6, 39.1, 39.7, 38.3, 36.9, 38.2, 40.3, 36.6, 37.3]"
2,1.3402411937713623,45.74,"[1.3528716564178467, 1.340349793434143, 1.3166999816894531, 1.3241766691207886, 1.3373160362243652, 1.3545883893966675, 1.3497862815856934, 1.3588064908981323, 1.3551520109176636, 1.3126646280288696]","[44.4, 47.1, 45.7, 48.4, 47.9, 42.9, 45.2, 46.4, 44.7, 44.7]"
3,1.1114276051521301,48.25,"[1.1197785139083862, 1.0979455709457397, 1.1003402471542358, 1.0893659591674805, 1.1181726455688477, 1.1201242208480835, 1.1118888854980469, 1.1350692510604858, 1.1152602434158325, 1.1063305139541626]","[47.9, 47.8, 49.0, 48.7, 50.1, 46.8, 47.9, 49.1, 46.9, 48.3]"
4,0.8990979433059694,49.89,"[0.8976272940635681, 0.8826344609260559, 0.8788251876831055, 0.88826984167099, 0.9142858386039734, 0.9135729074478149, 0.9112703204154968, 0.9211487770080566, 0.8952819108963013, 0.8880628943443298]","[49.9, 50.5, 50.2, 50.5, 50.7, 48.8, 49.1, 50.2, 49.2, 49.8]"
5,0.6533742964267731,50.88,"[0.6626178622245789, 0.619441568851471, 0.6490984559059143, 0.627072811126709, 0.666050136089325, 0.6606764197349548, 0.6616601943969727, 0.6844145655632019, 0.6589614152908325, 0.6437495350837708]","[51.7, 50.8, 52.0, 52.4, 53.9, 47.6, 49.5, 52.3, 48.7, 49.9]"
6,0.4404029548168182,50.66000000000001,"[0.43020200729370117, 0.4247458577156067, 0.43992090225219727, 0.43314361572265625, 0.4545871317386627, 0.4570101797580719, 0.45444822311401367, 0.4614230692386627, 0.4353928565979004, 0.4131557047367096]","[51.4, 49.3, 51.9, 53.0, 52.4, 48.8, 48.5, 50.2, 49.5, 51.6]"
7,0.28372031152248384,50.339999999999996,"[0.2767840027809143, 0.25725409388542175, 0.2813378572463989, 0.2764078378677368, 0.2928088307380676, 0.29529306292533875, 0.2871892750263214, 0.3114088475704193, 0.291422039270401, 0.26729726791381836]","[51.6, 48.8, 51.7, 51.1, 52.2, 47.9, 47.6, 52.6, 50.2, 49.7]"
8,0.18952435404062273,50.43000000000001,"[0.1837816685438156, 0.164984330534935, 0.1894168257713318, 0.188282772898674, 0.19784505665302277, 0.20045356452465057, 0.19405481219291687, 0.20367562770843506, 0.20480115711688995, 0.16794772446155548]","[52.9, 49.5, 51.9, 51.9, 51.1, 49.4, 48.9, 50.0, 48.8, 49.9]"
9,0.10942789092659949,50.370000000000005,"[0.10313929617404938, 0.09592818468809128, 0.1029513031244278, 0.09716407209634781, 0.11977052688598633, 0.1295628696680069, 0.10811655968427658, 0.12060606479644775, 0.11789286136627197, 0.09914717078208923]","[51.8, 50.3, 51.3, 50.7, 52.6, 49.5, 47.9, 50.3, 48.7, 50.6]"
10,0.06607652269303799,50.22,"[0.06444939970970154, 0.05936477705836296, 0.06310658901929855, 0.06164140626788139, 0.06896042078733444, 0.07408218085765839, 0.06969654560089111, 0.07232099026441574, 0.06873389333486557, 0.05840902402997017]","[52.1, 51.2, 50.7, 49.5, 51.1, 49.2, 49.0, 49.9, 49.4, 50.1]"
11,0.03675395864993334,50.03,"[0.03473379462957382, 0.03748142719268799, 0.034424394369125366, 0.03544928506016731, 0.034478675574064255, 0.04469704255461693, 0.03582615405321121, 0.04265189170837402, 0.03834185749292374, 0.029455063864588737]","[51.2, 49.6, 50.0, 50.0, 52.0, 48.6, 48.2, 50.4, 49.5, 50.8]"
12,0.02213347088545561,49.89000000000001,"[0.022420931607484818, 0.01869083009660244, 0.02451770007610321, 0.01832076907157898, 0.02098686806857586, 0.02784108929336071, 0.018590092658996582, 0.02721007727086544, 0.024178123101592064, 0.01857822760939598]","[50.4, 51.0, 49.7, 50.3, 52.0, 48.0, 48.4, 49.9, 48.9, 50.3]"
