,glob_loss,glob_acc,local_loss,local_acc
0,2.4974001646041875,11.560000000000002,"[2.493762254714966, 2.4819114208221436, 2.511317253112793, 2.4988961219787598, 2.4990150928497314, 2.497459888458252, 2.500854015350342, 2.4995763301849365, 2.5048890113830566, 2.4863202571868896]","[12.7, 11.2, 11.2, 11.1, 11.2, 12.1, 12.0, 11.4, 12.3, 10.4]"
1,1.7681035518646242,32.89,"[1.768882393836975, 1.7556049823760986, 1.758829116821289, 1.760250449180603, 1.741384506225586, 1.77975332736969, 1.7933605909347534, 1.7814453840255737, 1.7792688608169556, 1.7622559070587158]","[34.4, 34.7, 31.4, 34.7, 32.6, 30.7, 31.7, 33.6, 32.9, 32.2]"
2,1.5426435589790344,40.370000000000005,"[1.5408679246902466, 1.5364861488342285, 1.5261023044586182, 1.5299174785614014, 1.5349388122558594, 1.5482704639434814, 1.552636742591858, 1.5684479475021362, 1.5567131042480469, 1.5320546627044678]","[40.7, 40.7, 39.5, 43.6, 41.2, 38.8, 38.3, 40.2, 39.9, 40.8]"
3,1.3234432697296146,44.85,"[1.3282376527786255, 1.3263105154037476, 1.291628360748291, 1.317958116531372, 1.3076261281967163, 1.3136463165283203, 1.337903380393982, 1.3557170629501343, 1.3337020874023438, 1.3217030763626099]","[46.3, 46.7, 45.1, 46.7, 44.9, 41.5, 42.7, 45.3, 44.3, 45.0]"
4,1.082090723514557,47.43000000000001,"[1.083666205406189, 1.0901223421096802, 1.0623483657836914, 1.0695937871932983, 1.0572046041488647, 1.0957564115524292, 1.0921610593795776, 1.1190983057022095, 1.0787384510040283, 1.0722177028656006]","[48.9, 47.3, 49.1, 47.5, 49.5, 45.0, 46.1, 47.7, 46.1, 47.1]"
5,0.8776012182235717,47.85,"[0.864703357219696, 0.8549180030822754, 0.8620598912239075, 0.8797973990440369, 0.8712741732597351, 0.8828092813491821, 0.8836327791213989, 0.9254909753799438, 0.8717940449714661, 0.8795322775840759]","[49.1, 47.3, 47.5, 48.7, 47.7, 47.1, 46.2, 49.4, 47.0, 48.5]"
6,0.659114271402359,48.45,"[0.6430758833885193, 0.6264678239822388, 0.667385995388031, 0.649563729763031, 0.6433663368225098, 0.6759309768676758, 0.6377445459365845, 0.6842717528343201, 0.6942334771156311, 0.6691021919250488]","[50.8, 48.0, 49.0, 48.4, 48.1, 46.2, 47.9, 50.8, 48.4, 46.9]"
7,0.49974799752235416,48.220000000000006,"[0.5106829404830933, 0.5072831511497498, 0.49005547165870667, 0.4829781949520111, 0.4669334590435028, 0.5021861791610718, 0.4976319968700409, 0.5395172238349915, 0.5183285474777222, 0.48188281059265137]","[49.8, 48.5, 47.3, 49.9, 50.0, 46.2, 46.4, 48.8, 47.7, 47.6]"
8,0.3643399357795716,48.88000000000002,"[0.365328848361969, 0.34361395239830017, 0.3303465247154236, 0.3363909423351288, 0.3518998920917511, 0.39350226521492004, 0.3707885444164276, 0.39488622546195984, 0.38949915766716003, 0.36714300513267517]","[48.7, 48.7, 49.6, 49.6, 50.2, 49.2, 47.2, 50.9, 47.7, 47.0]"
9,0.26729039251804354,48.14,"[0.26077792048454285, 0.2760556638240814, 0.24844692647457123, 0.24184434115886688, 0.27172574400901794, 0.26994824409484863, 0.2747980058193207, 0.30177783966064453, 0.26157331466674805, 0.26595592498779297]","[49.3, 47.0, 49.4, 49.5, 49.1, 46.2, 46.2, 50.8, 48.3, 45.6]"
10,0.19147176295518878,48.95000000000001,"[0.19801154732704163, 0.1757364720106125, 0.18273408710956573, 0.17689256370067596, 0.18573226034641266, 0.2081717699766159, 0.18993881344795227, 0.1947043091058731, 0.2105480283498764, 0.19224777817726135]","[47.3, 49.9, 50.9, 49.7, 50.1, 51.2, 46.7, 49.6, 46.0, 48.1]"
11,0.13934103846549986,48.89,"[0.14217965304851532, 0.1480129212141037, 0.1304963082075119, 0.13817071914672852, 0.131210595369339, 0.14729037880897522, 0.13546444475650787, 0.1448991596698761, 0.14758968353271484, 0.12809652090072632]","[50.6, 46.1, 51.3, 49.3, 48.9, 48.9, 48.2, 49.0, 49.1, 47.5]"
12,0.08729931116104127,48.81000000000001,"[0.0865204930305481, 0.07462981343269348, 0.07689975947141647, 0.09240046888589859, 0.0760723352432251, 0.11015821993350983, 0.0829249918460846, 0.0895586833357811, 0.09878713637590408, 0.08504121005535126]","[49.7, 49.3, 50.4, 49.7, 48.9, 48.3, 47.6, 49.8, 47.0, 47.4]"
