,glob_loss,glob_acc,local_loss,local_acc
0,2.3420266389846804,11.620000000000001,"[2.330003499984741, 2.3312931060791016, 2.344808578491211, 2.3463611602783203, 2.344351291656494, 2.3583285808563232, 2.336549758911133, 2.3390464782714844, 2.346320867538452, 2.343203067779541]","[9.4, 12.5, 12.6, 11.9, 11.6, 12.9, 11.4, 11.9, 10.4, 11.6]"
1,1.7173659443855287,36.26,"[1.7294117212295532, 1.7052420377731323, 1.7100803852081299, 1.693447470664978, 1.7152966260910034, 1.7248724699020386, 1.7246664762496948, 1.7243250608444214, 1.7386705875396729, 1.7076466083526611]","[34.6, 36.4, 37.1, 37.4, 36.8, 36.2, 35.2, 38.3, 33.7, 36.9]"
2,1.4614148259162905,43.370000000000005,"[1.4745723009109497, 1.4516208171844482, 1.46262526512146, 1.4432239532470703, 1.457635760307312, 1.478018045425415, 1.4662894010543823, 1.4681658744812012, 1.4704904556274414, 1.4415063858032227]","[41.1, 42.3, 43.8, 45.9, 43.4, 43.6, 42.9, 44.9, 42.7, 43.1]"
3,1.3023663640022278,47.01,"[1.3150306940078735, 1.2814658880233765, 1.2917929887771606, 1.282352328300476, 1.3100309371948242, 1.3232005834579468, 1.3072212934494019, 1.3111982345581055, 1.3062149286270142, 1.2951557636260986]","[46.1, 46.6, 49.1, 49.2, 48.6, 46.2, 46.0, 46.9, 44.6, 46.8]"
4,1.1768416047096253,49.290000000000006,"[1.184470534324646, 1.1681410074234009, 1.1771233081817627, 1.1488200426101685, 1.1744369268417358, 1.2104177474975586, 1.1735366582870483, 1.177069067955017, 1.1824123859405518, 1.1719883680343628]","[47.0, 49.2, 49.7, 52.0, 51.9, 48.8, 48.3, 49.5, 48.4, 48.1]"
5,1.0515590548515321,50.93000000000001,"[1.0542478561401367, 1.0393527746200562, 1.0427967309951782, 1.029799222946167, 1.0616419315338135, 1.0769511461257935, 1.0503121614456177, 1.059348464012146, 1.0522650480270386, 1.0488752126693726]","[48.7, 50.8, 52.3, 53.8, 51.7, 50.3, 49.1, 52.2, 49.5, 50.9]"
6,0.9204714179039002,51.59,"[0.9176587462425232, 0.9138173460960388, 0.9181904196739197, 0.8892184495925903, 0.9267695546150208, 0.9454206824302673, 0.914615273475647, 0.9336673617362976, 0.9264571070671082, 0.9188992381095886]","[49.7, 51.4, 51.7, 54.2, 53.4, 52.2, 51.0, 51.2, 50.3, 50.8]"
7,0.7824587941169739,52.45000000000001,"[0.7829791903495789, 0.7832403182983398, 0.7803025245666504, 0.7484865188598633, 0.7966029047966003, 0.809404194355011, 0.7772348523139954, 0.7924081683158875, 0.7769808769226074, 0.7769483923912048]","[51.1, 52.0, 51.4, 54.3, 54.5, 52.2, 51.6, 52.6, 52.8, 52.0]"
8,0.6412934362888337,52.18000000000001,"[0.6210583448410034, 0.6419154405593872, 0.649620532989502, 0.6227133274078369, 0.6520867347717285, 0.6606886982917786, 0.6359948515892029, 0.6485006213188171, 0.6431974768638611, 0.6371583342552185]","[50.5, 52.7, 52.6, 54.7, 53.5, 51.8, 51.1, 52.6, 51.3, 51.0]"
9,0.5120505213737488,52.41,"[0.5031499266624451, 0.5189729928970337, 0.5090975761413574, 0.48521995544433594, 0.5375697612762451, 0.5423191785812378, 0.514833390712738, 0.5228316187858582, 0.49265503883361816, 0.4938557744026184]","[51.4, 52.7, 52.1, 55.0, 53.8, 51.5, 51.5, 53.7, 51.5, 50.9]"
10,0.3874446898698807,51.660000000000004,"[0.37121155858039856, 0.4026552140712738, 0.39318549633026123, 0.36631935834884644, 0.398105263710022, 0.40395718812942505, 0.3843684792518616, 0.39271116256713867, 0.3819577097892761, 0.37997546792030334]","[50.4, 53.1, 51.2, 54.5, 52.9, 51.4, 49.4, 51.3, 51.1, 51.3]"
11,0.2903683334589005,51.199999999999996,"[0.2729707360267639, 0.2899797558784485, 0.3111816346645355, 0.2660497725009918, 0.30264994502067566, 0.3183150589466095, 0.2870340347290039, 0.28976869583129883, 0.2819167971611023, 0.2838169038295746]","[48.9, 52.7, 50.9, 54.5, 51.5, 50.3, 50.8, 52.6, 50.5, 49.3]"
12,0.20700466334819795,51.769999999999996,"[0.19838617742061615, 0.20800244808197021, 0.21520395576953888, 0.18878468871116638, 0.2103734016418457, 0.2308495044708252, 0.20221035182476044, 0.21474114060401917, 0.2079927921295166, 0.19350217282772064]","[50.5, 53.4, 50.4, 55.8, 52.5, 52.6, 48.9, 51.6, 50.7, 51.3]"
13,0.14779253453016283,50.93,"[0.12786124646663666, 0.14844416081905365, 0.16649262607097626, 0.1351422518491745, 0.15000875294208527, 0.16593097150325775, 0.14879250526428223, 0.15211400389671326, 0.14688269793987274, 0.1362561285495758]","[49.6, 52.4, 50.1, 54.8, 51.3, 50.7, 47.8, 51.6, 51.0, 50.0]"
14,0.09823942482471466,50.49,"[0.08788875490427017, 0.10254426300525665, 0.10551204532384872, 0.09237439930438995, 0.09571042656898499, 0.11661690473556519, 0.0969059020280838, 0.10107781738042831, 0.09478796273469925, 0.08897577226161957]","[49.0, 53.7, 49.4, 52.4, 50.7, 50.2, 47.7, 52.1, 50.9, 48.8]"
15,0.06372256055474282,50.55,"[0.05880563333630562, 0.06294696033000946, 0.07185512036085129, 0.0564856231212616, 0.06437855958938599, 0.06783138960599899, 0.0623287633061409, 0.06878986954689026, 0.0644441470503807, 0.05935953930020332]","[48.9, 51.4, 49.1, 54.7, 50.8, 50.4, 47.9, 52.2, 51.0, 49.1]"
16,0.041879896819591526,50.12,"[0.037295229732990265, 0.038409795612096786, 0.0440639965236187, 0.03871971368789673, 0.045049604028463364, 0.0500263050198555, 0.04314734786748886, 0.043744347989559174, 0.041060421615839005, 0.03728220611810684]","[49.1, 50.6, 49.9, 53.3, 50.3, 51.2, 46.7, 51.4, 50.4, 48.3]"
17,0.026987670175731185,49.97,"[0.025281844660639763, 0.02836945652961731, 0.0310124009847641, 0.023430315777659416, 0.028848499059677124, 0.030571794137358665, 0.02345644123852253, 0.02780664898455143, 0.027362897992134094, 0.02373640239238739]","[49.3, 51.3, 48.8, 53.4, 49.1, 50.2, 48.3, 51.6, 49.3, 48.4]"
18,0.019360953941941265,49.620000000000005,"[0.017748504877090454, 0.018752822652459145, 0.01940726675093174, 0.01724378764629364, 0.020020930096507072, 0.021968720480799675, 0.019054030999541283, 0.020673295482993126, 0.020261729136109352, 0.018478451296687126]","[48.9, 51.8, 49.2, 53.4, 49.7, 51.3, 46.3, 50.8, 48.5, 46.3]"
