,glob_loss,glob_acc,local_loss,local_acc
0,2.3915475368499757,6.859999999999999,"[2.3819334506988525, 2.3827874660491943, 2.400330066680908, 2.3848624229431152, 2.398578405380249, 2.3873424530029297, 2.3922412395477295, 2.3973195552825928, 2.403834104537964, 2.3862462043762207]","[8.0, 7.6, 6.9, 7.3, 5.3, 5.5, 6.7, 7.1, 6.3, 7.9]"
1,1.651432251930237,40.02,"[1.6633409261703491, 1.6491049528121948, 1.6475905179977417, 1.6328325271606445, 1.6357406377792358, 1.6677818298339844, 1.6642652750015259, 1.6513042449951172, 1.6652376651763916, 1.637123942375183]","[39.9, 39.5, 38.7, 42.5, 39.0, 38.8, 39.7, 42.5, 39.7, 39.9]"
2,1.4252434849739075,45.78,"[1.4293828010559082, 1.4246002435684204, 1.4150460958480835, 1.3996034860610962, 1.4109628200531006, 1.439078688621521, 1.4302929639816284, 1.4336400032043457, 1.4438257217407227, 1.426002025604248]","[45.8, 46.9, 46.0, 47.5, 46.6, 43.6, 45.4, 46.8, 45.3, 43.9]"
3,1.2874287605285646,49.290000000000006,"[1.2914760112762451, 1.2893236875534058, 1.2735193967819214, 1.265865683555603, 1.2771832942962646, 1.2997486591339111, 1.2796056270599365, 1.2970893383026123, 1.3062862157821655, 1.294189691543579]","[49.4, 49.9, 50.2, 50.5, 49.8, 48.4, 47.9, 50.4, 48.0, 48.4]"
4,1.1620712757110596,51.980000000000004,"[1.166215181350708, 1.1623855829238892, 1.1538108587265015, 1.1406887769699097, 1.1568684577941895, 1.178678274154663, 1.143015742301941, 1.1681013107299805, 1.1775894165039062, 1.1733591556549072]","[52.0, 54.3, 51.3, 53.7, 53.0, 50.4, 50.6, 53.5, 50.6, 50.4]"
5,1.0343587517738342,54.349999999999994,"[1.0446608066558838, 1.0308395624160767, 1.0203680992126465, 1.0198707580566406, 1.0315738916397095, 1.0515034198760986, 1.0009733438491821, 1.03880774974823, 1.053640365600586, 1.0513495206832886]","[54.6, 56.1, 54.0, 55.8, 54.7, 53.6, 52.9, 55.7, 52.9, 53.2]"
6,0.919134545326233,55.510000000000005,"[0.9309518933296204, 0.922700822353363, 0.915463387966156, 0.9087608456611633, 0.9102941751480103, 0.9290717244148254, 0.8825752139091492, 0.9266311526298523, 0.9326418042182922, 0.932254433631897]","[55.5, 55.7, 54.4, 57.5, 56.7, 55.2, 54.7, 57.7, 54.4, 53.3]"
7,0.7903931498527528,56.07,"[0.8044895529747009, 0.7850475311279297, 0.7845954895019531, 0.7793719172477722, 0.7899067401885986, 0.8060150146484375, 0.745548665523529, 0.7893682718276978, 0.8063006401062012, 0.8132876753807068]","[55.4, 55.9, 55.3, 58.8, 57.3, 55.2, 55.7, 57.8, 54.2, 55.1]"
8,0.6674896955490112,56.120000000000005,"[0.6735045313835144, 0.6632813215255737, 0.6669358611106873, 0.6624080538749695, 0.6619179248809814, 0.6792402863502502, 0.6225594878196716, 0.6716552972793579, 0.6863046288490295, 0.6870895624160767]","[55.7, 57.2, 54.6, 58.1, 56.8, 56.5, 56.3, 58.4, 53.8, 53.8]"
9,0.5494437217712402,56.269999999999996,"[0.5593659281730652, 0.538220226764679, 0.5506892800331116, 0.5418427586555481, 0.5515334010124207, 0.5574337840080261, 0.5086736083030701, 0.549838662147522, 0.5679280757904053, 0.5689114928245544]","[56.2, 57.0, 55.1, 57.5, 58.1, 56.0, 56.1, 57.5, 54.8, 54.4]"
10,0.43464362323284156,56.34,"[0.4454227089881897, 0.42506980895996094, 0.43217238783836365, 0.42331647872924805, 0.42956072092056274, 0.43698787689208984, 0.39948925375938416, 0.44712033867836, 0.4573480188846588, 0.44994863867759705]","[56.8, 57.8, 55.4, 57.8, 57.2, 54.8, 55.0, 59.1, 54.5, 55.0]"
11,0.33973843455314634,56.28,"[0.35100534558296204, 0.3397386968135834, 0.3329279124736786, 0.32992348074913025, 0.3335588872432709, 0.3543831408023834, 0.30162888765335083, 0.34580937027931213, 0.3615272641181946, 0.34688135981559753]","[56.8, 57.6, 54.1, 57.8, 57.8, 55.7, 54.6, 58.2, 54.7, 55.5]"
12,0.25657410323619845,55.37,"[0.2601480782032013, 0.24695347249507904, 0.2557287812232971, 0.25344139337539673, 0.2543104588985443, 0.2625492513179779, 0.22619883716106415, 0.26356834173202515, 0.2744339108467102, 0.26840850710868835]","[55.5, 57.3, 53.4, 55.9, 56.8, 54.7, 54.9, 57.2, 53.6, 54.4]"
13,0.20050607472658158,55.370000000000005,"[0.20273375511169434, 0.1949603259563446, 0.19372311234474182, 0.1986689269542694, 0.20461010932922363, 0.2155766785144806, 0.17136919498443604, 0.21236257255077362, 0.20359309017658234, 0.20746298134326935]","[54.6, 56.6, 53.3, 56.6, 56.4, 54.4, 54.3, 58.3, 55.6, 53.6]"
14,0.14425229132175446,55.010000000000005,"[0.14167793095111847, 0.14556333422660828, 0.14231212437152863, 0.1395934820175171, 0.1465495079755783, 0.15174292027950287, 0.12678124010562897, 0.1518498808145523, 0.1525048464536667, 0.14394764602184296]","[54.1, 57.2, 52.5, 55.2, 55.4, 54.7, 54.6, 57.8, 53.9, 54.7]"
15,0.10164912417531015,54.93000000000001,"[0.101246178150177, 0.10228538513183594, 0.10020392388105392, 0.09505032002925873, 0.10397479683160782, 0.10636746138334274, 0.0852854773402214, 0.1144528016448021, 0.11041717976331711, 0.09720771759748459]","[54.1, 56.2, 53.2, 55.8, 56.0, 54.9, 52.6, 58.2, 54.2, 54.1]"
16,0.06795204393565656,54.81,"[0.0668267011642456, 0.07059741765260696, 0.06517066806554794, 0.061962224543094635, 0.0683002769947052, 0.07188468426465988, 0.05829482153058052, 0.07120630890130997, 0.07720880955457687, 0.06806852668523788]","[54.3, 56.1, 51.9, 56.0, 55.4, 54.0, 53.8, 59.0, 53.4, 54.2]"
17,0.050101243332028395,53.77000000000001,"[0.05448662117123604, 0.049871642142534256, 0.04825916513800621, 0.04809974506497383, 0.04840296134352684, 0.05380791425704956, 0.0393875390291214, 0.05217093974351883, 0.05565175414085388, 0.05087415128946304]","[53.7, 54.8, 52.3, 54.7, 53.8, 53.3, 51.5, 56.6, 54.0, 53.0]"
18,0.03563978262245655,53.99,"[0.03960501775145531, 0.034649502485990524, 0.03344186395406723, 0.03399259224534035, 0.035539742559194565, 0.0385463647544384, 0.027040883898735046, 0.03741147741675377, 0.04046601057052612, 0.035704370588064194]","[52.3, 55.9, 51.8, 56.0, 53.9, 53.2, 51.9, 57.8, 54.2, 52.9]"
19,0.023221963644027715,53.790000000000006,"[0.024563191458582878, 0.022277135401964188, 0.02287096157670021, 0.022825011983513832, 0.023037096485495567, 0.025440817698836327, 0.018307745456695557, 0.025435104966163635, 0.024485372006893158, 0.022977199405431747]","[53.3, 55.7, 52.6, 54.5, 55.1, 54.1, 51.9, 55.9, 52.7, 52.1]"
20,0.01683465512469411,53.54,"[0.01802392303943634, 0.016417527571320534, 0.01685999147593975, 0.01596800982952118, 0.016931621357798576, 0.01817878521978855, 0.013944814912974834, 0.017237259075045586, 0.01726781390607357, 0.017516804859042168]","[52.2, 55.4, 53.4, 53.5, 54.0, 52.4, 50.8, 58.5, 53.7, 51.5]"
21,0.012777581065893174,53.470000000000006,"[0.012399579398334026, 0.011622662656009197, 0.013091816566884518, 0.011167147196829319, 0.01381750125437975, 0.014515501447021961, 0.01076488383114338, 0.012638893909752369, 0.013801777735352516, 0.013956046663224697]","[52.6, 55.7, 52.6, 55.3, 54.8, 51.9, 49.6, 57.3, 53.8, 51.1]"
22,0.01350757908076048,52.46,"[0.014700749889016151, 0.012254571542143822, 0.01570519246160984, 0.010945672169327736, 0.01334651280194521, 0.016232436522841454, 0.009112313389778137, 0.014005856588482857, 0.015835359692573547, 0.012937125749886036]","[52.6, 54.7, 50.5, 54.3, 52.8, 51.6, 50.1, 55.7, 51.9, 50.4]"
23,0.008206500811502338,53.540000000000006,"[0.008318200707435608, 0.008052118122577667, 0.008528011851012707, 0.00767237413674593, 0.009175121784210205, 0.008249341510236263, 0.006125463638454676, 0.008519765920937061, 0.00890346895903349, 0.008521141484379768]","[53.2, 54.6, 53.0, 53.2, 54.8, 52.2, 51.3, 57.9, 52.7, 52.5]"
24,0.005349553888663649,53.47,"[0.005366605706512928, 0.005271004978567362, 0.005624656565487385, 0.004546488635241985, 0.005368176847696304, 0.005834341049194336, 0.005012856796383858, 0.00495270686224103, 0.005499730817973614, 0.006018970627337694]","[52.3, 55.3, 52.0, 54.8, 54.3, 51.3, 51.7, 58.1, 54.1, 50.8]"
25,0.003727992833591998,53.33,"[0.0041773053817451, 0.003345685778185725, 0.004125747364014387, 0.0032778747845441103, 0.0038860589265823364, 0.0037775151431560516, 0.0027902196161448956, 0.003852518042549491, 0.004011228214949369, 0.00403577508404851]","[52.4, 55.4, 51.8, 54.0, 53.9, 51.8, 50.0, 57.8, 53.9, 52.3]"
26,0.0030181558104231954,53.17,"[0.003051480045542121, 0.0029827195685356855, 0.003303873585537076, 0.002589915646240115, 0.003380621550604701, 0.002663928782567382, 0.002778080990538001, 0.003054252592846751, 0.0034206979908049107, 0.00295598735101521]","[52.8, 54.1, 52.9, 53.5, 54.0, 51.8, 50.7, 56.4, 52.6, 52.9]"
27,0.0024136725813150408,53.47,"[0.0024546559434384108, 0.0023180306889116764, 0.0024283616803586483, 0.0018299128860235214, 0.002807741751894355, 0.002539249835535884, 0.0019922046922147274, 0.002471823012456298, 0.0029426466207951307, 0.0023520987015217543]","[52.6, 54.9, 52.9, 54.0, 54.1, 53.1, 50.8, 57.1, 54.2, 51.0]"
28,0.0020100993919186295,53.230000000000004,"[0.0019052103161811829, 0.0020071405451744795, 0.0018930993974208832, 0.0015708275604993105, 0.002686120569705963, 0.002095472766086459, 0.0016059953486546874, 0.0021226657554507256, 0.002159188035875559, 0.002055273624137044]","[51.2, 54.3, 52.3, 52.9, 55.0, 52.3, 51.5, 56.8, 54.1, 51.9]"
29,0.0018206067616119985,53.36,"[0.0016204746207222342, 0.001685340772382915, 0.0020792707800865173, 0.0017401169752702117, 0.0021658570040017366, 0.0016688237665221095, 0.0014048941666260362, 0.001777671161107719, 0.0020307626109570265, 0.0020328557584434748]","[53.6, 55.5, 51.8, 53.2, 55.0, 53.4, 50.6, 55.8, 52.8, 51.9]"
30,0.0015642759506590666,53.23,"[0.001856111572124064, 0.0014751884154975414, 0.0015921633457764983, 0.0013087441911920905, 0.0016992693999782205, 0.0014330827398225665, 0.0014673268888145685, 0.0015553123084828258, 0.001635175198316574, 0.0016203854465857148]","[52.0, 55.8, 52.0, 53.6, 54.4, 51.8, 51.7, 56.9, 52.3, 51.8]"
31,0.001157956651877612,53.14,"[0.0013372179819270968, 0.0010714782401919365, 0.0011441120877861977, 0.0009367477032355964, 0.001255573472008109, 0.0010987309506163, 0.0009253115276806056, 0.0013754150131717324, 0.0013931156136095524, 0.0010418639285489917]","[52.3, 54.4, 52.8, 54.0, 54.0, 52.2, 51.2, 56.6, 52.4, 51.5]"
32,0.001113547943532467,53.040000000000006,"[0.0012029447825625539, 0.0009166842210106552, 0.0015108134830370545, 0.0009735136409290135, 0.0013166690478101373, 0.0010805116035044193, 0.0008809991413727403, 0.0009925762424245477, 0.0011017336510121822, 0.001159033621661365]","[52.6, 54.7, 51.6, 53.2, 54.2, 51.7, 50.7, 57.3, 53.2, 51.2]"
33,0.0007971390034072103,52.83000000000001,"[0.0008845583652146161, 0.0006571448757313192, 0.0008516047382727265, 0.0006617134786210954, 0.0008922890992835164, 0.0007637825328856707, 0.0006386713357642293, 0.0008239773451350629, 0.0008609878714196384, 0.0009366603917442262]","[52.9, 54.0, 51.7, 53.5, 54.0, 52.6, 50.8, 56.4, 51.8, 50.6]"
34,0.0007063319091685117,53.4,"[0.000718727067578584, 0.0005396049818955362, 0.0007280983263626695, 0.0006236694171093404, 0.0007643343997187912, 0.000690551707521081, 0.0005999712157063186, 0.0006171133136376739, 0.00097640574676916, 0.0008048429153859615]","[53.5, 53.3, 52.3, 54.1, 55.0, 52.1, 51.5, 56.5, 53.6, 52.1]"
35,0.0007808483438566326,53.43000000000001,"[0.0011742898495867848, 0.0005333764129318297, 0.0005499134422279894, 0.0005911597399972379, 0.0013728010235354304, 0.0007839644677005708, 0.000501409056596458, 0.0007266863831318915, 0.0009030114742927253, 0.0006718715885654092]","[53.3, 54.0, 53.2, 53.6, 54.2, 52.8, 50.7, 56.6, 53.8, 52.1]"
36,0.0009317777876276523,52.77,"[0.0014122811844572425, 0.0005692358827218413, 0.0009757122024893761, 0.0007147949072532356, 0.0009701686212792993, 0.0006516834837384522, 0.000851701304782182, 0.0008997335098683834, 0.0011047309963032603, 0.0011677357833832502]","[53.3, 53.5, 52.6, 53.7, 53.0, 50.9, 49.2, 56.5, 53.3, 51.7]"
37,0.000682301277993247,52.970000000000006,"[0.0005955267115496099, 0.000645099557004869, 0.0006551274564117193, 0.000614797871094197, 0.0006997378077358007, 0.0006734792841598392, 0.0004967236309312284, 0.0005698968889191747, 0.001337587833404541, 0.0005350357387214899]","[53.0, 53.9, 51.5, 54.1, 54.1, 51.8, 50.0, 56.1, 52.8, 52.4]"
38,0.0004690823261626066,53.13000000000002,"[0.0005097603425383568, 0.000341320235747844, 0.00045173411490395665, 0.00039835606003180146, 0.0004543005197774619, 0.0005852552130818367, 0.0004001867491751909, 0.0004480412171687931, 0.0006014929385855794, 0.0005003758706152439]","[53.5, 54.3, 52.9, 54.1, 53.2, 52.1, 51.2, 55.3, 52.3, 52.4]"
39,0.0003853988426271826,52.88,"[0.00047725075273774564, 0.0003655398031696677, 0.0003103868803009391, 0.00031750366906635463, 0.0004809966485481709, 0.00043793395161628723, 0.0002970973146148026, 0.00034898813464678824, 0.0004027865070383996, 0.0004155047645326704]","[52.3, 54.7, 51.4, 53.4, 53.7, 52.1, 50.4, 56.2, 53.1, 51.5]"
40,0.00032900235382840034,53.12,"[0.00037060255999676883, 0.00032908021239563823, 0.00024534668773412704, 0.0003241453960072249, 0.000388223648769781, 0.00036129605723544955, 0.0002837429929058999, 0.0003073978878092021, 0.00033634764258749783, 0.0003438404528424144]","[53.4, 54.9, 51.8, 53.1, 55.1, 50.6, 49.0, 56.7, 54.0, 52.6]"
41,0.00035585145233199,52.620000000000005,"[0.00044053359306417406, 0.00030358784715645015, 0.0003470120718702674, 0.00034237533691339195, 0.00038626143941655755, 0.00037560888449661434, 0.0002751416468527168, 0.0003006368060596287, 0.00036180688766762614, 0.00042555000982247293]","[52.8, 53.2, 52.0, 53.5, 54.1, 51.5, 49.1, 55.9, 53.2, 50.9]"
42,0.0003165258327499032,52.63,"[0.0003627546248026192, 0.0002600263396743685, 0.00034751728526316583, 0.00027723313542082906, 0.0003940947353839874, 0.00025238306261599064, 0.00027325187693350017, 0.0002775437606032938, 0.0003132065467070788, 0.0004072469600941986]","[52.3, 53.4, 50.8, 53.6, 54.5, 50.7, 49.3, 55.9, 53.8, 52.0]"
