,val_loss,val_acc,train_loss,lrs
0,2.310732126235962,0.09951923787593842,,
1,1.3935606479644775,0.5103845596313477,1.4140640497207642,"[0.0003999999999999993, 0.0004000016853110983, 0.00040000674124321053, 0.0004000151677927867, 0.00040002696495390795, 0.0004000421327182927, 0.00040006067107528805, 0.0004000825800118766, 0.0004001078595126748, 0.00040013650955992783, 0.0004001685301335198, 0.00040020392121096517, 0.00040024268276741236, 0.0004002848147756418, 0.00040033031720606606, 0.0004003791900267367, 0.0004004314332033323, 0.0004004870466991668, 0.0004005460304751865, 0.00040060838448997653, 0.0004006741086997473, 0.00040074320305834646, 0.0004008156675172573, 0.0004008915020255917, 0.00040097070653010054, 0.00040105328097516345, 0.0004011392253027955, 0.00040122853945264575, 0.00040132122336199866, 0.0004014172769657657, 0.00040151670019650254, 0.00040161949298439005, 0.00040172565525724464, 0.0004018351869405183, 0.0004019480879572986, 0.0004020643582283035, 0.0004021839976718865, 0.00040230700620403313, 0.00040243338373836986, 0.00040256313018615167, 0.00040269624545626395, 0.00040283272945523634, 0.0004029725820872271, 0.0004031158032540283, 0.0004032623928550711, 0.0004034123507874153, 0.0004035656769457614, 0.00040372237122243866, 0.00040388243350741523, 0.00040404586368829494, 0.0004042126616503137, 0.0004043828272763464, 0.0004045563604468949, 0.00040473326104010707, 0.00040491352893175757, 0.00040509716399526365, 0.00040528416610167116, 0.00040547453511966675, 0.0004056682709155709, 0.0004058653733533379, 0.0004060658422945611, 0.0004062696775984677, 0.00040647687912192393, 0.00040668744671942814, 0.0004069013802431177, 0.00040711867954276726, 0.00040733934446578364, 0.0004075633748572144, 0.00040779077055974437, 0.0004080215314136888, 0.0004082556572570107, 0.0004084931479252981, 0.0004087340032517834, 0.000408978223067338, 0.00040922580720046363, 0.0004094767554773046, 0.00040973106772164425, 0.00040998874375489797, 0.0004102497833961237, 0.0004105141864620167, 0.00041078195276690946, 0.00041105308212277016, 0.00041132757433921287, 0.00041160542922348206, 0.00041188664658046645, 0.00041217122621269205, 0.00041245916792032045, 0.0004127504715011575, 0.00041304513675064457, 0.0004133431634618656, 0.0004136445514255401, 0.00041394930043003354, 0.0004142574102613452, 0.00041456888070311344, 0.0004148837115366226, 0.0004152019025407943, 0.00041552345349219096, 0.00041584836416501403, 0.0004161766343311075, 0.00041650826375995605, 0.00041684325221868525, 0.0004171815994720614, 0.00041752330528249323, 0.0004178683694100304, 0.00041821679161236497, 0.0004185685716448298, 0.00041892370926039854, 0.0004192822042096908, 0.000419644056240967, 0.00042000926510013005, 0.00042037783053072535, 0.00042074975227394257, 0.0004211250300686104, 0.0004215036636512053, 0.00042188565275584795, 0.0004222709971142963, 0.0004226596964559612, 0.00042305175050788915, 0.00042344715899477955, 0.0004238459216389656, 0.0004242480381604335, 0.00042465350827681353, 0.00042506233170337693, 0.000425474508153046, 0.00042589003733637873]"
2,1.6766737699508667,0.45461538434028625,0.9903043508529663,"[0.0004263089189615911, 0.00042673115273453646, 0.00042715673835871763, 0.0004275856755352834, 0.000428017963963025, 0.00042845360333838844, 0.0004288925933554604, 0.00042933493370597535, 0.0004297806240793154, 0.00043022966416251564, 0.00043068205364025017, 0.000431137792194846, 0.00043159687950627794, 0.0004320593152521684, 0.000432525099107791, 0.00043299423074606193, 0.0004334667098375572, 0.00043394253605049185, 0.00043442170905073213, 0.0004349042285018024, 0.0004353900940648678, 0.0004358793053987481, 0.0004363718621599108, 0.00043686776400247984, 0.00043736701057822333, 0.0004378696015365658, 0.00043837553652458124, 0.00043888481518699306, 0.0004393974371661811, 0.00043991340210217805, 0.0004404327096326627, 0.00044095535939297006, 0.00044148135101609344, 0.0004420106841326703, 0.0004425433583709979, 0.00044307937335702485, 0.000443618728714356, 0.00044416142406424573, 0.0004447074590256117, 0.00044525683321501586, 0.00044580954624668344, 0.0004463655977324909, 0.00044692498728197104, 0.00044748771450231657, 0.0004480537789983679, 0.0004486231803726322, 0.00044919591822526785, 0.0004497719921540879, 0.000450351401754567, 0.0004509341466198361, 0.00045152022634068617, 0.00045210964050556267, 0.000452702388700571, 0.0004532984705094764, 0.000453897885513704, 0.0004545006332923318, 0.0004551067134221081, 0.0004557161254774341, 0.00045632886903037087, 0.00045694494365064453, 0.0004575643489056376, 0.00045818708436039593, 0.0004588131495776252, 0.00045944254411769796, 0.00046007526753864304, 0.00046071131939615616, 0.00046135069924358764, 0.00046199340663196156, 0.0004626394411099601, 0.00046328880222392885, 0.0004639414895178766, 0.00046459750253348073, 0.0004652568408100768, 0.00046591950388467224, 0.0004665854912919345, 0.0004672548025641994, 0.00046792743723146797, 0.00046860339482140793, 0.0004692826748593504, 0.00046996527686830013, 0.00047065120036892186, 0.00047134044487955225, 0.0004720330099161948, 0.0004727288949925232, 0.0004734280996198763, 0.00047413062330726313, 0.00047483646556136135, 0.000475545625886524, 0.000476258103784764, 0.000476973898755775, 0.00047769301029691215, 0.0004784154379032096, 0.0004791411810673666, 0.00047987023927975603, 0.0004806026120284298, 0.0004813382987990996, 0.00048207729907515963, 0.00048281961233767427, 0.0004835652380653817, 0.000484314175734692, 0.0004850664248196943, 0.000485821984792148, 0.00048658085512148785, 0.00048734303527482765, 0.00048810852471695317, 0.0004888773229103291, 0.0004896494293150939, 0.0004904248433890649, 0.0004912035645877368, 0.0004919855923642812, 0.0004927709261695456, 0.000493559565452063, 0.0004943515096580385, 0.000495146758231358, 0.0004959453106135898, 0.0004967471662439757, 0.0004975523245594471, 0.000498360784994609, 0.0004991725469817507, 0.0004999876099508402, 0.0005008059733295333, 0.000501627636543163, 0.0005024525990147462, 0.0005032808601649844, 0.0005041124194122629]"
3,1.2170768976211548,0.5862500071525574,0.7891587018966675,"[0.0005049472761726459, 0.0005057854298598907, 0.0005066268798854332, 0.0005074716256583955, 0.0005083196665855872, 0.0005091710020715019, 0.0005100256315183245, 0.0005108835543259169, 0.0005117447698918393, 0.0005126092776113322, 0.0005134770768773309, 0.0005143481670804514, 0.0005152225476090042, 0.0005161002178489891, 0.0005169811771840935, 0.0005178654249956977, 0.0005187529606628695, 0.0005196437835623714, 0.0005205378930686552, 0.0005214352885538655, 0.0005223359693878396, 0.0005232399349381096, 0.0005241471845698967, 0.0005250577176461185, 0.000525971533527389, 0.0005268886315720131, 0.0005278090111359938, 0.0005287326715730269, 0.0005296596122345079, 0.000530589832469527, 0.0005315233316248707, 0.0005324601090450215, 0.0005334001640721672, 0.0005343434960461847, 0.0005352901043046577, 0.000536239988182861, 0.0005371931470137779, 0.0005381495801280878, 0.0005391092868541683, 0.0005400722665181035, 0.0005410385184436723, 0.0005420080419523653, 0.0005429808363633694, 0.0005439569009935731, 0.0005449362351575733, 0.0005459188381676684, 0.0005469047093338616, 0.0005478938479638613, 0.0005488862533630824, 0.000549881924834645, 0.0005508808616793755, 0.000551883063195804, 0.0005528885286801774, 0.0005538972574264424, 0.0005549092487262559, 0.0005559245018689832, 0.0005569430161417033, 0.0005579647908292018, 0.0005589898252139729, 0.0005600181185762276, 0.0005610496701938823, 0.0005620844793425683, 0.0005631225452956325, 0.0005641638673241269, 0.0005652084446968238, 0.0005662562766802076, 0.0005673073625384762, 0.0005683617015335464, 0.0005694192929250434, 0.0005704801359703148, 0.0005715442299244235, 0.0005726115740401477, 0.0005736821675679862, 0.0005747560097561534, 0.0005758330998505822, 0.000576913437094928, 0.0005779970207305616, 0.0005790838499965811, 0.0005801739241297951, 0.0005812672423647445, 0.0005823638039336825, 0.000583463608066593, 0.0005845666539911771, 0.0005856729409328635, 0.0005867824681148014, 0.0005878952347578657, 0.0005890112400806623, 0.000590130483299511, 0.0005912529636284691, 0.0005923786802793148, 0.0005935076324615554, 0.0005946398193824292, 0.0005957752402468933, 0.0005969138942576446, 0.0005980557806151074, 0.0005992008985174317, 0.0006003492471604987, 0.0006015008257379273, 0.0006026556334410606, 0.0006038136694589795, 0.0006049749329784995, 0.0006061394231841582, 0.0006073071392582435, 0.0006084780803807654, 0.0006096522457294754, 0.0006108296344798578, 0.0006120102458051363, 0.0006131940788762728, 0.0006143811328619599, 0.0006155714069286354, 0.000616764900240473, 0.0006179616119593861, 0.0006191615412450262, 0.000620364687254793, 0.0006215710491438153, 0.000622780626064974, 0.0006239934171688877, 0.0006252094216039183, 0.0006264286385161723, 0.0006276510670494995, 0.0006288767063454964, 0.000630105555543499, 0.0006313376137805967, 0.0006325728801916241, 0.0006338113539091569]"
4,1.130579948425293,0.613653838634491,0.6338168978691101,"[0.0006350530340635246, 0.000636297919782803, 0.0006375460101928163, 0.0006387973044171425, 0.0006400518015771042, 0.0006413095007917775, 0.0006425704011779904, 0.0006438345018503211, 0.0006451018019211011, 0.0006463723005004189, 0.0006476459966961098, 0.0006489228896137712, 0.0006502029783567523, 0.0006514862620261557, 0.0006527727397208447, 0.0006540624105374395, 0.0006553552735703121, 0.0006566513279116035, 0.0006579505726512017, 0.0006592530068767633, 0.0006605586296736989, 0.0006618674401251898, 0.0006631794373121655, 0.0006644946203133283, 0.0006658129882051392, 0.0006671345400618214, 0.0006684592749553672, 0.0006697871919555259, 0.0006711182901298213, 0.0006724525685435374, 0.0006737900262597275, 0.0006751306623392107, 0.0006764744758405751, 0.0006778214658201762, 0.0006791716313321438, 0.0006805249714283684, 0.0006818814851585215, 0.0006832411715700405, 0.0006846040297081354, 0.0006859700586157921, 0.000687339257333764, 0.0006887116249005825, 0.0006900871603525548, 0.0006914658627237627, 0.0006928477310460604, 0.000694232764349087, 0.0006956209616602472, 0.0006970123220047374, 0.0006984068444055233, 0.0006998045278833534, 0.0007012053714567559, 0.0007026093741420419, 0.0007040165349533004, 0.0007054268529024053, 0.0007068403269990149, 0.0007082569562505692, 0.0007096767396622908, 0.0007110996762371893, 0.000712525764976062, 0.0007139550048774913, 0.0007153873949378442, 0.0007168229341512778, 0.0007182616215097408, 0.0007197034560029666, 0.0007211484366184788, 0.0007225965623415959, 0.0007240478321554229, 0.0007255022450408603, 0.0007269597999766033, 0.0007284204959391322, 0.0007298843319027328, 0.0007313513068394773, 0.0007328214197192366, 0.0007342946695096803, 0.0007357710551762747, 0.000737250575682278, 0.0007387332299887556, 0.0007402190170545664, 0.0007417079358363731, 0.0007431999852886353, 0.00074469516436362, 0.0007461934720113892, 0.000747694907179814, 0.0007491994688145678, 0.0007507071558591275, 0.000752217967254774, 0.0007537319019405957, 0.0007552489588534932, 0.0007567691369281624, 0.0007582924350971205, 0.0007598188522906831, 0.0007613483874369855, 0.0007628810394619632, 0.0007644168072893677, 0.0007659556898407683, 0.0007674976860355381, 0.0007690427947908696, 0.0007705910150217644, 0.0007721423456410435, 0.0007736967855593423, 0.0007752543336851155, 0.0007768149889246286, 0.0007783787501819718, 0.0007799456163590512, 0.0007815155863555908, 0.0007830886590691408, 0.0007846648333950674, 0.0007862441082265598, 0.0007878264824546337, 0.0007894119549681222, 0.0007910005246536869, 0.0007925921903958154, 0.0007941869510768185, 0.0007957848055768317, 0.0007973857527738253, 0.0007989897915435893, 0.0008005969207597503, 0.0008022071392937598, 0.0008038204460149023, 0.0008054368397902908, 0.0008070563194848748, 0.0008086788839614337, 0.0008103045320805823, 0.0008119332627007699, 0.0008135650746782779]"
5,1.1162835359573364,0.63692307472229,0.525875449180603,"[0.0008151999668672312, 0.0008168379381195828, 0.0008184789872851313, 0.0008201231132115086, 0.0008217703147441902, 0.0008234205907264886, 0.0008250739399995599, 0.0008267303614023988, 0.0008283898537718454, 0.0008300524159425837, 0.0008317180467471395, 0.000833386745015886, 0.0008350585095770434, 0.0008367333392566723, 0.000838411232878691, 0.0008400921892648579, 0.0008417762072347821, 0.0008434632856059287, 0.0008451534231936082, 0.0008468466188109817, 0.0008485428712690646, 0.0008502421793767298, 0.000851944541940701, 0.0008536499577655541, 0.0008553584256537263, 0.0008570699444055089, 0.0008587845128190524, 0.0008605021296903617, 0.000862222793813306, 0.0008639465039796141, 0.0008656732589788704, 0.0008674030575985293, 0.000869135898623901, 0.000870871780838162, 0.0008726107030223567, 0.0008743526639553873, 0.0008760976624140274, 0.0008778456971729187, 0.0008795967670045656, 0.0008813508706793476, 0.0008831080069655068, 0.0008848681746291588, 0.000886631372434294, 0.0008883975991427727, 0.0008901668535143265, 0.0008919391343065585, 0.0008937144402749557, 0.0008954927701728729, 0.0008972741227515416, 0.000899058496760077, 0.000900845890945464, 0.0009026363040525766, 0.0009044297348241599, 0.0009062261820008445, 0.0009080256443211414, 0.0009098281205214449, 0.0009116336093360333, 0.0009134421094970698, 0.0009152536197346, 0.000917068138776558, 0.0009188856653487686, 0.0009207061981749386, 0.0009225297359766651, 0.0009243562774734378, 0.000926185821382635, 0.0009280183664195293, 0.0009298539112972785, 0.0009316924547269449, 0.0009335339954174779, 0.0009353785320757226, 0.0009372260634064218, 0.0009390765881122139, 0.0009409301048936402, 0.0009427866124491341, 0.0009446461094750318, 0.0009465085946655707, 0.0009483740667128922, 0.0009502425243070357, 0.0009521139661359448, 0.0009539883908854709, 0.0009558657972393667, 0.0009577461838792944, 0.0009596295494848223, 0.000961515892733425, 0.0009634052123004902, 0.0009652975068593118, 0.0009671927750810969, 0.0009690910156349621, 0.0009709922271879407, 0.0009728964084049739, 0.0009748035579489247, 0.0009767136744805657, 0.000978626756658588, 0.0009805428031396009, 0.0009824618125781337, 0.0009843837836266307, 0.0009863087149354615, 0.0009882366051529104, 0.0009901674529251905, 0.0009921012568964351, 0.0009940380157087043, 0.0009959777280019767, 0.000997920392414163, 0.000999866007581101, 0.0010018145721365501, 0.0010037660847122074, 0.0010057205439376951, 0.0010076779484405642, 0.0010096382968463012, 0.0010116015877783217, 0.0010135678198579818, 0.0010155369917045649, 0.0010175091019352933, 0.001019484149165327, 0.0010214621320077614, 0.0010234430490736295, 0.0010254268989719085, 0.0010274136803095114, 0.0010294033916912974, 0.001031396031720061, 0.0010333915989965484, 0.0010353900921194446, 0.0010373915096853828, 0.0010393958502889402, 0.0010414031125226438]"
6,1.251731276512146,0.6241346001625061,0.46584150195121765,"[0.0010434132949769664, 0.001045426396240336, 0.0010474424148991211, 0.001049461349537652, 0.0010514831987382053, 0.001053507961081012, 0.0010555356351442564, 0.0010575662195040827, 0.0010595997127345845, 0.001061636113407819, 0.0010636754200938, 0.0010657176313604959, 0.0010677627457738436, 0.0010698107618977368, 0.001071861678294029, 0.0010739154935225422, 0.0010759722061410622, 0.0010780318147053363, 0.001080094317769082, 0.0010821597138839824, 0.0010842280015996887, 0.0010862991794638246, 0.0010883732460219807, 0.0010904501998177211, 0.0010925300393925808, 0.0010946127632860715, 0.0010966983700356758, 0.0010987868581768534, 0.001100878226243043, 0.0011029724727656572, 0.001105069596274091, 0.0011071695952957136, 0.0011092724683558798, 0.001111378213977927, 0.0011134868306831719, 0.001115598316990915, 0.001117712671418445, 0.0011198298924810345, 0.001121949978691944, 0.00112407292856242, 0.0011261987406016999, 0.0011283274133170127, 0.001130458945213575, 0.0011325933347945977, 0.001134730580561287, 0.001136870681012838, 0.001139013634646446, 0.0011411594399573025, 0.001143308095438592, 0.0011454595995815022, 0.001147613950875221, 0.0011497711478069307, 0.0011519311888618256, 0.0011540940725230913, 0.0011562597972719253, 0.0011584283615875286, 0.0011605997639471052, 0.0011627740028258698, 0.0011649510766970437, 0.0011671309840318549, 0.001169313723299547, 0.001171499292967372, 0.0011736876915005925, 0.0011758789173624898, 0.001178072969014352, 0.0011802698449154912, 0.0011824695435232353, 0.0011846720632929207, 0.001186877402677913, 0.0011890855601295967, 0.001191296534097372, 0.001193510323028663, 0.0011957269253689215, 0.0011979463395616185, 0.001200168564048254, 0.001202393597268354, 0.001204621437659469, 0.0012068520836571815, 0.0012090855336951024, 0.0012113217862048768, 0.0012135608396161759, 0.0012158026923567086, 0.001218047342852217, 0.0012202947895264792, 0.001222545030801308, 0.0012247980650965558, 0.0012270538908301099, 0.001229312506417904, 0.001231573910273908, 0.001233838100810132, 0.001236105076436636, 0.0012383748355615162, 0.0012406473765909226, 0.0012429226979290449, 0.001245200797978123, 0.0012474816751384486, 0.0012497653278083568, 0.0012520517543842362, 0.001254340953260531, 0.001256632922829735, 0.0012589276614823983, 0.0012612251676071273, 0.0012635254395905772, 0.001265828475817474, 0.0012681342746705924, 0.0012704428345307727, 0.0012727541537769123, 0.001275068230785971, 0.0012773850639329776, 0.001279704651591022, 0.0012820269921312577, 0.0012843520839229076, 0.001286679925333262, 0.001289010514727679, 0.0012913438504695927, 0.0012936799309205011, 0.0012960187544399787, 0.0012983603193856743, 0.0013007046241133111, 0.001303051666976687, 0.0013054014463276756, 0.001307753960516236, 0.0013101092078903996, 0.001312467186796281, 0.001314827895578078]"
7,1.6508435010910034,0.5504807829856873,0.41554000973701477,"[0.0013171913325780698, 0.001319557496136622, 0.0013219263845921803, 0.0013242979962812835, 0.0013266723295385537, 0.001329049382696703, 0.0013314291540865355, 0.0013338116420369434, 0.0013361968448749144, 0.0013385847609255278, 0.0013409753885119547, 0.0013433687259554704, 0.00134576477157544, 0.0013481635236893275, 0.0013505649806127007, 0.0013529691406592263, 0.001355376002140668, 0.0013577855633668985, 0.0013601978226458946, 0.0013626127782837335, 0.001365030428584605, 0.0013674507718508012, 0.0013698738063827268, 0.0013722995304788939, 0.0013747279424359323, 0.0013771590405485742, 0.001379592823109673, 0.0013820292884101967, 0.0013844684347392253, 0.0013869102603839608, 0.0013893547636297191, 0.001391801942759941, 0.0013942517960561854, 0.001396704321798132, 0.0013991595182635853, 0.0014016173837284752, 0.0014040779164668556, 0.001406541114750911, 0.0014090069768509517, 0.0014114755010354134, 0.0014139466855708702, 0.0014164205287220243, 0.0014188970287517082, 0.0014213761839208944, 0.0014238579924886856, 0.0014263424527123265, 0.0014288295628471937, 0.0014313193211468091, 0.0014338117258628283, 0.0014363067752450574, 0.001438804467541438, 0.001441304800998057, 0.0014438077738591487, 0.0014463133843670949, 0.001448821630762421, 0.0014513325112838066, 0.0014538460241680755, 0.0014563621676502072, 0.0014588809399633355, 0.0014614023393387434, 0.0014639263640058714, 0.0014664530121923196, 0.0014689822821238405, 0.001471514172024348, 0.0014740486801159188, 0.0014765858046187838, 0.0014791255437513456, 0.0014816678957301644, 0.001484212858769967, 0.0014867604310836498, 0.0014893106108822725, 0.0014918633963750677, 0.001494418785769433, 0.0014969767772709426, 0.0014995373690833442, 0.0015021005594085552, 0.0015046663464466682, 0.0015072347283959578, 0.00150980570345287, 0.0015123792698120333, 0.0015149554256662576, 0.0015175341692065317, 0.001520115498622028, 0.0015226994121001047, 0.001525285907826305, 0.0015278749839843543, 0.0015304666387561741, 0.0015330608703218694, 0.001535657676859736, 0.0015382570565462637, 0.0015408590075561349, 0.0015434635280622243, 0.001546070616235606, 0.0015486802702455466, 0.0015512924882595137, 0.0015539072684431776, 0.0015565246089603996, 0.001559144507973254, 0.0015617669636420126, 0.0015643919741251521, 0.0015670195375793571, 0.0015696496521595167, 0.0015722823160187333, 0.0015749175273083154, 0.0015775552841777798, 0.0015801955847748652, 0.0015828384272455129, 0.0015854838097338914, 0.0015881317303823722, 0.0015907821873315537, 0.001593435178720251, 0.001596090702685498, 0.0015987487573625517, 0.001601409340884893, 0.001604072451384225, 0.0016067380869904772, 0.0016094062458318053, 0.0016120769260345932, 0.001614750125723454, 0.0016174258430212349, 0.0016201040760490098, 0.0016227848229260922, 0.0016254680817700227, 0.0016281538506965829, 0.001630842127819795]"
8,1.6219357252120972,0.5716346502304077,0.393706351518631,"[0.0016335329112519108, 0.001636226199103431, 0.0016389219894830942, 0.0016416202804978783, 0.0016443210702530107, 0.0016470243568519616, 0.0016497301383964456, 0.0016524384129864324, 0.0016551491787201323, 0.0016578624336940125, 0.0016605781760027898, 0.0016632964037394359, 0.0016660171149951736, 0.001668740307859488, 0.0016714659804201136, 0.00167419413076305, 0.0016769247569725539, 0.001679657857131145, 0.001682393429319605, 0.0016851314716169793, 0.0016878719821005785, 0.0016906149588459818, 0.0016933603999270339, 0.0016961083034158515, 0.0016988586673828219, 0.001701611489896603, 0.0017043667690241245, 0.0017071245028305992, 0.0017098846893795084, 0.0017126473267326109, 0.001715412412949948, 0.0017181799460898439, 0.001720949924208898, 0.0017237223453619947, 0.0017264972076023056, 0.001729274508981287, 0.0017320542475486797, 0.0017348364213525171, 0.001737621028439119, 0.0017404080668531018, 0.0017431975346373675, 0.0017459894298331169, 0.0017487837504798435, 0.0017515804946153426, 0.0017543796602757008, 0.0017571812454953099, 0.0017599852483068598, 0.0017627916667413424, 0.001765600498828056, 0.0017684117425946014, 0.0017712253960668854, 0.0017740414572691258, 0.001776859924223849, 0.0017796807949518895, 0.0017825040674723947, 0.001785329739802827, 0.001788157809958963, 0.0017909882759548947, 0.0017938211358030313, 0.001796656387514103, 0.0017994940290971592, 0.0018023340585595713, 0.0018051764739070338, 0.001808021273143565, 0.0018108684542715112, 0.0018137180152915447, 0.0018165699542026653, 0.0018194242690022077, 0.0018222809576858307, 0.0018251400182475348, 0.0018280014486796482, 0.0018308652469728372, 0.0018337314111161063, 0.0018365999390967981, 0.001839470828900595, 0.0018423440785115212, 0.0018452196859119422, 0.0018480976490825706, 0.0018509779660024622, 0.0018538606346490231, 0.0018567456529980063, 0.0018596330190235096, 0.0018625227306979936, 0.0018654147859922601, 0.0018683091828754737, 0.0018712059193151508, 0.0018741049932771633, 0.0018770064027257474, 0.0018799101456234944, 0.0018828162199313568, 0.0018857246236086526, 0.0018886353546130642, 0.001891548410900638, 0.0018944637904257846, 0.0018973814911412944, 0.0019003015109983132, 0.0019032238479463684, 0.001906148499933355, 0.0019090754649055477, 0.0019120047408075908, 0.0019149363255825114, 0.0019178702171717098, 0.0019208064135149711, 0.0019237449125504586, 0.0019266857122147239, 0.0019296288104426965, 0.001932574205167693, 0.0019355218943214233, 0.001938471875833979, 0.001941424147633845, 0.0019443787076478987, 0.0019473355538014107, 0.0019502946840180418, 0.001953256096219857, 0.0019562197883273118, 0.0019591857582592614, 0.0019621540039329675, 0.001965124523264087, 0.0019680973141666808, 0.001971072374553221, 0.001974049702334578, 0.0019770292954200356, 0.001980011151717285, 0.001982995269132426, 0.0019859816455699755]"
9,1.162110686302185,0.6771154403686523,0.3518737256526947,"[0.001988970278932861, 0.0019919611671224222, 0.0019949543080384213, 0.001997949699579036, 0.0020009473396408635, 0.002003947226118921, 0.002006949356906651, 0.0020099537298959164, 0.002012960342977009, 0.0020159691940386457, 0.002018980280967971, 0.0020219936016505624, 0.002025009153970428, 0.0020280269358100046, 0.00203104694505017, 0.0020340691795702314, 0.0020370936372479404, 0.0020401203159594802, 0.00204314921357948, 0.002046180327981007, 0.002049213657035573, 0.002052249198613139, 0.0020552869505821025, 0.0020583269108093195, 0.0020613690771600877, 0.002064413447498161, 0.002067460019685741, 0.002070508791583485, 0.00207355976105051, 0.0020766129259443787, 0.0020796682841211257, 0.002082725833435233, 0.002085785571739657, 0.002088847496885801, 0.0020919116067235483, 0.002094977899101241, 0.002098046371865685, 0.0021011170228621614, 0.002104189849934421, 0.0021072648509246807, 0.002110342023673637, 0.0021134213660204595, 0.002116502875802794, 0.0021195865508567644, 0.002122672389016974, 0.002125760388116507, 0.002128850545986931, 0.002131942860458296, 0.00213503732935914, 0.002138133950516489, 0.0021412327217558494, 0.0021443336409012297, 0.0021474367057751197, 0.002150541914198511, 0.0021536492639908835, 0.0021567587529702174, 0.0021598703789529883, 0.0021629841397541715, 0.0021661000331872453, 0.002169218057064189, 0.002172338209195485, 0.00217546048739012, 0.002178584889455595, 0.002181711413197911, 0.002184840056421583, 0.002187970816929635, 0.0021911036925236094, 0.0021942386810035602, 0.0021973757801680583, 0.0022005149878141887, 0.002203656301737561, 0.0022067997197323056, 0.0022099452395910714, 0.002213092859105035, 0.0022162425760638956, 0.0022193943882558827, 0.002222548293467753, 0.0022257042894847905, 0.002228862374090819, 0.002232022545068186, 0.0022351848001977807, 0.002238349137259026, 0.002241515554029883, 0.002244684048286854, 0.0022478546178049796, 0.0022510272603578473, 0.002254201973717584, 0.002257378755654865, 0.0022605576039389135, 0.0022637385163375027, 0.0022669214906169523, 0.002270106524542137, 0.002273293615876486, 0.0022764827623819803, 0.002279673961819162, 0.0022828672119471283, 0.0022860625105235377, 0.00228925985530461, 0.0022924592440451298, 0.002295660674498442, 0.0022988641444164643, 0.002302069651549675, 0.0023052771936471267, 0.002308486768456443, 0.0023116983737238184, 0.002314912007194021, 0.0023181276666103976, 0.002321345349714868, 0.002324565054247936, 0.0023277867779486804, 0.0023310105185547682, 0.002334236273802444, 0.0023374640414265437, 0.0023406938191604864, 0.0023439256047362777, 0.0023471593958845167, 0.0023503951903343966, 0.0023536329858136985, 0.0023568727800487984, 0.002360114570764674, 0.0023633583556848968, 0.002366604132531638, 0.0023698518990256717, 0.002373101652886375, 0.002376353391831727]"
