,glob_loss,glob_acc,local_loss,local_acc
0,2.3564004445075986,10.34912,"[2.427980899810791, 2.212172031402588, 2.483422040939331, 2.3020782470703125, 2.095348596572876, 2.811375379562378, 2.4688265323638916, 2.567904233932495, 2.5611486434936523, 1.6657662391662598]","[0.0, 2.4, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 98.7]"
1,2.302781731987,12.789159999999999,"[2.199822425842285, 2.321667194366455, 2.3341176509857178, 2.346172332763672, 2.125213623046875, 2.548868179321289, 2.4159977436065674, 2.356423854827881, 2.291839122772217, 2.105694532394409]","[10.3, 7.1, 0.2, 1.3, 49.9, 0.2, 13.6, 0.0, 0.9, 42.8]"
2,2.32796104824543,14.106894999999998,"[2.1224212646484375, 2.388828992843628, 2.477238655090332, 2.451417922973633, 2.1984057426452637, 2.6272146701812744, 2.4755074977874756, 2.4004616737365723, 2.1195859909057617, 2.042567729949951]","[12.5, 0.6, 0.0, 0.0, 6.7, 0.0, 51.8, 0.0, 20.6, 48.0]"
3,2.3557674051403996,14.55808,"[2.145742416381836, 2.3536157608032227, 2.4908809661865234, 2.459648370742798, 2.223435640335083, 2.607640504837036, 2.5637764930725098, 2.3722658157348633, 2.2015061378479004, 2.1597909927368164]","[52.9, 9.8, 0.0, 0.0, 8.9, 0.0, 28.9, 0.0, 10.6, 32.7]"
4,2.3261481356739995,15.145969999999998,"[2.1423749923706055, 2.4194118976593018, 2.5212972164154053, 2.483299493789673, 2.1307904720306396, 2.5221049785614014, 2.538194179534912, 2.3990259170532227, 2.061136484146118, 2.0652153491973877]","[13.5, 0.0, 0.0, 0.0, 25.1, 0.0, 37.6, 0.0, 26.7, 47.3]"
5,2.28942720310688,12.476415000000001,"[2.008737087249756, 2.35406756401062, 2.3980839252471924, 2.4226109981536865, 2.1418299674987793, 2.497035264968872, 2.502239227294922, 2.348855972290039, 2.097952365875244, 2.1438896656036377]","[78.5, 0.0, 0.0, 0.0, 29.4, 0.0, 0.0, 0.0, 9.0, 5.4]"
6,2.2794107728958135,19.99667,"[2.1615147590637207, 2.34555983543396, 2.4329636096954346, 2.4436967372894287, 2.057262420654297, 2.4492404460906982, 2.373765707015991, 2.415529251098633, 2.0414464473724365, 2.091341733932495]","[2.9, 0.0, 0.0, 0.0, 81.9, 0.0, 0.0, 0.0, 78.9, 34.3]"
7,2.280482696068287,15.424095,"[2.014638900756836, 2.3177616596221924, 2.399758815765381, 2.426654100418091, 2.1991069316864014, 2.4835305213928223, 2.4536893367767334, 2.360616445541382, 2.099100351333618, 2.07059907913208]","[88.0, 0.1, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 15.5, 46.2]"
8,2.276783436071873,23.626820000000002,"[2.124892234802246, 2.3756914138793945, 2.4460017681121826, 2.431375503540039, 2.093238353729248, 2.4237983226776123, 2.3344485759735107, 2.3875741958618164, 2.0764384269714355, 2.091409683227539]","[23.1, 0.0, 0.0, 0.0, 80.1, 0.0, 0.1, 0.0, 67.6, 62.5]"
9,2.2834086008310317,16.72342,"[2.0503416061401367, 2.26633358001709, 2.4289257526397705, 2.4910480976104736, 2.2065012454986572, 2.4995057582855225, 2.4692533016204834, 2.3701388835906982, 2.0548477172851562, 2.01857328414917]","[54.6, 0.0, 0.0, 0.0, 2.4, 0.0, 0.0, 0.0, 31.8, 75.8]"
