,glob_loss,glob_acc,local_loss,local_acc
0,2.504442707693577,9.50508,"[1.5365238189697266, 2.68314790725708, 2.8145382404327393, 2.402653932571411, 2.7748305797576904, 2.781165838241577, 3.594503164291382, 1.6315383911132812, 2.9377102851867676, 1.919506311416626]","[57.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36.3, 0.0, 0.6]"
1,2.3417872047662733,11.405395,"[1.857629656791687, 2.4552342891693115, 2.4199929237365723, 2.3003342151641846, 2.364680767059326, 2.4512336254119873, 3.1911630630493164, 1.9873312711715698, 2.4285316467285156, 1.9826544523239136]","[80.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.3, 6.2, 18.0]"
2,2.3283588798761365,10.631155,"[1.862919807434082, 2.459789752960205, 2.431591272354126, 2.2811172008514404, 2.3855020999908447, 2.495786428451538, 2.9023807048797607, 2.122065305709839, 2.2560691833496094, 2.106799602508545]","[51.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 49.4, 1.5]"
3,2.337940531206131,11.42059,"[2.0097362995147705, 2.500162124633789, 2.4785778522491455, 2.2912991046905518, 2.30183744430542, 2.5032918453216553, 2.9018375873565674, 2.159257411956787, 2.2960801124572754, 1.95866060256958]","[66.2, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.4, 23.4, 22.1]"
4,2.320164382773638,10.639280000000001,"[1.8618963956832886, 2.4366300106048584, 2.4577882289886475, 2.3248367309570312, 2.359144449234009, 2.4798784255981445, 2.779778003692627, 2.2465765476226807, 2.155280828475952, 2.1212880611419678]","[58.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.8, 0.1]"
5,2.297853027129173,13.70241,"[2.0402753353118896, 2.437187433242798, 2.4630467891693115, 2.2619924545288086, 2.1429550647735596, 2.454122543334961, 2.6589903831481934, 2.225233554840088, 2.2917098999023438, 2.0227749347686768]","[68.0, 0.0, 0.0, 0.0, 2.7, 0.0, 0.0, 0.0, 0.0, 63.6]"
6,2.2997550867021084,10.30509,"[1.8483022451400757, 2.4281795024871826, 2.3820509910583496, 2.358851194381714, 2.3496451377868652, 2.460784435272217, 2.5505757331848145, 2.3581559658050537, 1.9928491115570068, 2.2871062755584717]","[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0]"
7,2.3015020825147627,10.413709999999998,"[2.2420430183410645, 2.4518496990203857, 2.491809606552124, 2.2754621505737305, 2.069063663482666, 2.4058237075805664, 2.5926196575164795, 2.162576198577881, 2.4421749114990234, 1.8964170217514038]","[0.0, 0.0, 0.0, 0.0, 2.9, 0.0, 0.0, 0.0, 0.0, 99.6]"
8,2.3281875036239628,10.245,"[1.6827577352523804, 2.43121600151062, 2.320840835571289, 2.4357240200042725, 2.46232008934021, 2.48982572555542, 2.5094220638275146, 2.5661356449127197, 1.8228086233139038, 2.581432580947876]","[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
9,2.3447456834316256,10.16,"[2.7007241249084473, 2.517967939376831, 2.592798948287964, 2.275143623352051, 2.0098485946655273, 2.3632802963256836, 2.557093858718872, 2.0581917762756348, 2.755246162414551, 1.6225638389587402]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0]"
